respondent_id,efficacy,side_effects,cost,dosing,choice
1520,70% symptom reduction,High,150,Daily (Pill),0
1521,60% symptom reduction,Medium,150,Daily (Pill),1
1522,50% symptom reduction,Medium,50,Daily (Pill),1
1523,50% symptom reduction,Medium,50,Daily (Pill),1
1524,70% symptom reduction,Medium,150,Daily (Pill),1
1525,60% symptom reduction,High,50,Weekly (Injection),1
1526,50% symptom reduction,High,100,Daily (Pill),0
1527,50% symptom reduction,Low,50,Daily (Pill),1
1528,50% symptom reduction,Medium,100,Weekly (Injection),1
1529,50% symptom reduction,Medium,100,Daily (Pill),0
1530,50% symptom reduction,Medium,50,Daily (Pill),0
1531,60% symptom reduction,High,150,Weekly (Injection),0
1532,60% symptom reduction,Medium,50,Daily (Pill),1
1533,60% symptom reduction,Medium,100,Daily (Pill),0
1534,60% symptom reduction,High,100,Daily (Pill),1
1535,50% symptom reduction,Medium,150,Daily (Pill),0
1536,50% symptom reduction,Medium,150,Weekly (Injection),0
1537,60% symptom reduction,Medium,100,Daily (Pill),0
1538,60% symptom reduction,Medium,50,Daily (Pill),1
1539,50% symptom reduction,High,100,Weekly (Injection),0
1540,70% symptom reduction,High,150,Weekly (Injection),1
1541,70% symptom reduction,High,150,Weekly (Injection),0
1542,50% symptom reduction,Low,150,Daily (Pill),0
1543,50% symptom reduction,Medium,50,Daily (Pill),0
1544,70% symptom reduction,Medium,50,Daily (Pill),1
1545,70% symptom reduction,Medium,50,Daily (Pill),1
1546,70% symptom reduction,High,150,Weekly (Injection),0
1547,70% symptom reduction,Low,50,Daily (Pill),1
1548,70% symptom reduction,Medium,100,Weekly (Injection),0
1549,50% symptom reduction,High,50,Weekly (Injection),0
1550,60% symptom reduction,Medium,150,Weekly (Injection),0
1551,60% symptom reduction,High,50,Weekly (Injection),1
1552,50% symptom reduction,Low,150,Weekly (Injection),0
1553,50% symptom reduction,Low,150,Weekly (Injection),0
1554,60% symptom reduction,Medium,100,Daily (Pill),1
1555,70% symptom reduction,High,50,Weekly (Injection),1
1556,70% symptom reduction,Low,150,Daily (Pill),0
1557,60% symptom reduction,Medium,100,Daily (Pill),1
1558,50% symptom reduction,High,100,Weekly (Injection),0
1559,60% symptom reduction,Low,100,Daily (Pill),0
1560,50% symptom reduction,High,100,Weekly (Injection),0
1561,60% symptom reduction,Low,50,Weekly (Injection),1
1562,50% symptom reduction,High,100,Daily (Pill),0
1563,60% symptom reduction,High,100,Daily (Pill),1
1564,60% symptom reduction,Medium,50,Weekly (Injection),1
1565,50% symptom reduction,Medium,100,Daily (Pill),0
1566,70% symptom reduction,Medium,50,Weekly (Injection),0
1567,70% symptom reduction,Medium,100,Daily (Pill),0
1568,70% symptom reduction,High,150,Daily (Pill),0
1569,70% symptom reduction,Medium,100,Daily (Pill),1
1570,50% symptom reduction,Low,50,Weekly (Injection),1
1571,70% symptom reduction,Medium,150,Weekly (Injection),1
1572,70% symptom reduction,High,100,Daily (Pill),1
1573,70% symptom reduction,High,50,Daily (Pill),0
1574,50% symptom reduction,Low,100,Daily (Pill),0
1575,70% symptom reduction,Low,150,Weekly (Injection),1
1576,70% symptom reduction,Medium,100,Daily (Pill),1
1577,70% symptom reduction,Medium,100,Daily (Pill),1
1578,70% symptom reduction,Medium,150,Daily (Pill),0
1579,60% symptom reduction,Low,100,Weekly (Injection),1
1580,50% symptom reduction,High,50,Weekly (Injection),1
1581,70% symptom reduction,Medium,50,Weekly (Injection),1
1582,60% symptom reduction,Low,50,Weekly (Injection),1
1583,50% symptom reduction,High,150,Weekly (Injection),1
1584,60% symptom reduction,High,50,Weekly (Injection),0
1585,60% symptom reduction,Medium,150,Daily (Pill),0
1586,60% symptom reduction,Low,100,Daily (Pill),1
1587,50% symptom reduction,Medium,100,Weekly (Injection),1
1588,70% symptom reduction,High,150,Weekly (Injection),0
1589,50% symptom reduction,Medium,50,Weekly (Injection),1
1590,60% symptom reduction,High,150,Weekly (Injection),0
1591,60% symptom reduction,High,50,Weekly (Injection),1
1592,60% symptom reduction,Medium,150,Weekly (Injection),1
1593,60% symptom reduction,Medium,50,Weekly (Injection),0
1594,60% symptom reduction,Low,50,Daily (Pill),1
1595,50% symptom reduction,High,50,Weekly (Injection),0
1596,70% symptom reduction,Medium,150,Daily (Pill),1
1597,60% symptom reduction,Medium,50,Weekly (Injection),1
1598,60% symptom reduction,High,100,Weekly (Injection),1
1599,60% symptom reduction,Low,150,Daily (Pill),1
1600,50% symptom reduction,Low,100,Daily (Pill),1
1601,60% symptom reduction,High,50,Weekly (Injection),1
1602,60% symptom reduction,Low,50,Weekly (Injection),1
1603,60% symptom reduction,Low,50,Daily (Pill),1
1604,60% symptom reduction,Low,50,Daily (Pill),1
1605,60% symptom reduction,Low,150,Daily (Pill),1
1606,60% symptom reduction,High,100,Weekly (Injection),1
1607,50% symptom reduction,Medium,100,Daily (Pill),0
1608,60% symptom reduction,Medium,150,Daily (Pill),1
1609,60% symptom reduction,Medium,100,Daily (Pill),1
1610,70% symptom reduction,High,100,Daily (Pill),1
1611,50% symptom reduction,Low,100,Daily (Pill),0
1612,50% symptom reduction,Low,100,Daily (Pill),1
1613,70% symptom reduction,Low,100,Weekly (Injection),1
1614,70% symptom reduction,Low,150,Weekly (Injection),1
1615,50% symptom reduction,Low,100,Daily (Pill),1
1616,50% symptom reduction,Medium,150,Weekly (Injection),0
1617,50% symptom reduction,High,50,Daily (Pill),0
1618,70% symptom reduction,High,150,Weekly (Injection),1
1619,70% symptom reduction,Low,150,Weekly (Injection),1
1620,60% symptom reduction,High,50,Weekly (Injection),0
1621,50% symptom reduction,High,100,Daily (Pill),0
1622,70% symptom reduction,Low,50,Weekly (Injection),1
1623,70% symptom reduction,Medium,50,Daily (Pill),1
1624,50% symptom reduction,Low,50,Weekly (Injection),1
1625,70% symptom reduction,Medium,150,Daily (Pill),1
1626,50% symptom reduction,Medium,150,Daily (Pill),0
1627,60% symptom reduction,Medium,100,Weekly (Injection),1
1628,60% symptom reduction,Medium,50,Daily (Pill),1
1629,70% symptom reduction,High,100,Weekly (Injection),1
1630,70% symptom reduction,Low,100,Weekly (Injection),1
1631,70% symptom reduction,High,150,Weekly (Injection),1
1632,50% symptom reduction,Medium,50,Daily (Pill),0
1633,70% symptom reduction,Low,100,Daily (Pill),1
1634,60% symptom reduction,Low,50,Daily (Pill),0
1635,60% symptom reduction,High,50,Daily (Pill),1
1636,60% symptom reduction,Medium,50,Weekly (Injection),0
1637,50% symptom reduction,Low,50,Weekly (Injection),1
1638,60% symptom reduction,Medium,50,Daily (Pill),0
1639,60% symptom reduction,High,50,Daily (Pill),1
1640,60% symptom reduction,High,50,Daily (Pill),1
1641,50% symptom reduction,High,50,Daily (Pill),1
1642,50% symptom reduction,Medium,100,Daily (Pill),0
1643,60% symptom reduction,Low,150,Weekly (Injection),1
1644,60% symptom reduction,High,50,Daily (Pill),1
1645,70% symptom reduction,Low,150,Daily (Pill),0
1646,50% symptom reduction,High,150,Weekly (Injection),0
1647,70% symptom reduction,Low,100,Weekly (Injection),1
1648,60% symptom reduction,High,50,Daily (Pill),0
1649,70% symptom reduction,Low,100,Weekly (Injection),1
1650,60% symptom reduction,Low,100,Daily (Pill),0
1651,50% symptom reduction,Medium,150,Weekly (Injection),0
1652,50% symptom reduction,Low,50,Weekly (Injection),1
1653,60% symptom reduction,Medium,100,Weekly (Injection),1
1654,60% symptom reduction,Low,150,Daily (Pill),0
1655,50% symptom reduction,Low,50,Daily (Pill),1
1656,50% symptom reduction,High,150,Daily (Pill),0
1657,70% symptom reduction,High,100,Weekly (Injection),1
1658,50% symptom reduction,Medium,100,Weekly (Injection),1
1659,50% symptom reduction,Medium,100,Daily (Pill),0
1660,60% symptom reduction,Low,150,Weekly (Injection),1
1661,70% symptom reduction,High,100,Weekly (Injection),1
1662,60% symptom reduction,High,100,Daily (Pill),1
1663,60% symptom reduction,High,50,Weekly (Injection),0
1664,50% symptom reduction,High,50,Daily (Pill),0
1665,50% symptom reduction,Medium,100,Daily (Pill),0
1666,50% symptom reduction,Low,100,Daily (Pill),1
1667,70% symptom reduction,High,150,Daily (Pill),1
1668,60% symptom reduction,Medium,100,Weekly (Injection),1
1669,50% symptom reduction,High,150,Daily (Pill),0
1670,50% symptom reduction,Low,50,Daily (Pill),1
1671,70% symptom reduction,Low,50,Weekly (Injection),1
1672,70% symptom reduction,High,150,Weekly (Injection),1
1673,60% symptom reduction,High,100,Weekly (Injection),1
1674,70% symptom reduction,Medium,50,Daily (Pill),1
1675,70% symptom reduction,Medium,150,Weekly (Injection),1
1676,70% symptom reduction,Medium,150,Weekly (Injection),1
1677,60% symptom reduction,Medium,50,Weekly (Injection),1
1678,50% symptom reduction,Medium,100,Daily (Pill),1
1679,50% symptom reduction,High,150,Weekly (Injection),0
1680,50% symptom reduction,Medium,150,Weekly (Injection),1
1681,60% symptom reduction,Low,150,Daily (Pill),0
1682,60% symptom reduction,Medium,150,Weekly (Injection),1
1683,50% symptom reduction,Medium,100,Daily (Pill),0
1684,70% symptom reduction,Low,100,Weekly (Injection),1
1685,50% symptom reduction,Medium,100,Weekly (Injection),1
1686,50% symptom reduction,Low,150,Daily (Pill),0
1687,50% symptom reduction,Low,50,Daily (Pill),1
1688,70% symptom reduction,High,150,Weekly (Injection),0
1689,70% symptom reduction,High,150,Weekly (Injection),0
1690,60% symptom reduction,Low,150,Daily (Pill),0
1691,70% symptom reduction,Medium,50,Weekly (Injection),1
1692,70% symptom reduction,Medium,100,Weekly (Injection),0
1693,60% symptom reduction,Low,100,Daily (Pill),0
1694,70% symptom reduction,High,150,Weekly (Injection),1
1695,50% symptom reduction,Low,150,Daily (Pill),0
1696,60% symptom reduction,High,150,Daily (Pill),0
1697,70% symptom reduction,Medium,150,Daily (Pill),1
1698,60% symptom reduction,Low,50,Weekly (Injection),1
1699,70% symptom reduction,Medium,100,Daily (Pill),1
1700,60% symptom reduction,High,100,Daily (Pill),1
1701,70% symptom reduction,Low,100,Daily (Pill),1
1702,70% symptom reduction,High,150,Daily (Pill),0
1703,70% symptom reduction,Medium,50,Daily (Pill),1
1704,50% symptom reduction,Low,150,Weekly (Injection),1
1705,50% symptom reduction,Low,100,Weekly (Injection),1
1706,70% symptom reduction,High,50,Daily (Pill),0
1707,50% symptom reduction,High,100,Daily (Pill),0
1708,60% symptom reduction,High,150,Weekly (Injection),0
1709,70% symptom reduction,Medium,100,Weekly (Injection),1
1710,70% symptom reduction,Medium,150,Weekly (Injection),1
1711,70% symptom reduction,High,100,Daily (Pill),1
1712,60% symptom reduction,Medium,50,Daily (Pill),1
1713,50% symptom reduction,Medium,50,Weekly (Injection),0
1714,70% symptom reduction,High,150,Weekly (Injection),1
1715,70% symptom reduction,Medium,50,Weekly (Injection),1
1716,50% symptom reduction,Low,50,Daily (Pill),1
1717,70% symptom reduction,Low,50,Weekly (Injection),1
1718,60% symptom reduction,Medium,150,Weekly (Injection),1
1719,50% symptom reduction,High,150,Weekly (Injection),0
1720,50% symptom reduction,High,50,Weekly (Injection),0
1721,70% symptom reduction,Low,150,Weekly (Injection),1
1722,60% symptom reduction,Medium,150,Weekly (Injection),1
1723,70% symptom reduction,Low,50,Weekly (Injection),0
1724,60% symptom reduction,Medium,100,Weekly (Injection),1
1725,70% symptom reduction,Medium,50,Daily (Pill),1
1726,60% symptom reduction,High,150,Weekly (Injection),0
1727,60% symptom reduction,High,100,Daily (Pill),1
1728,60% symptom reduction,Low,150,Weekly (Injection),1
1729,60% symptom reduction,Low,100,Daily (Pill),1
1730,70% symptom reduction,High,50,Daily (Pill),0
1731,60% symptom reduction,Medium,50,Weekly (Injection),1
1732,50% symptom reduction,High,100,Daily (Pill),0
1733,70% symptom reduction,High,50,Weekly (Injection),0
1734,70% symptom reduction,Medium,100,Daily (Pill),1
1735,50% symptom reduction,Medium,50,Daily (Pill),0
1736,60% symptom reduction,Medium,150,Daily (Pill),1
1737,60% symptom reduction,High,150,Daily (Pill),1
1738,50% symptom reduction,Medium,150,Daily (Pill),0
1739,50% symptom reduction,Medium,100,Daily (Pill),0
1740,50% symptom reduction,Low,50,Daily (Pill),1
1741,60% symptom reduction,Medium,50,Weekly (Injection),0
1742,70% symptom reduction,Low,50,Weekly (Injection),1
1743,60% symptom reduction,Medium,50,Daily (Pill),0
1744,70% symptom reduction,High,50,Weekly (Injection),1
1745,70% symptom reduction,High,50,Daily (Pill),1
1746,70% symptom reduction,Low,150,Weekly (Injection),0
1747,60% symptom reduction,Low,150,Weekly (Injection),0
1748,70% symptom reduction,Low,100,Weekly (Injection),1
1749,70% symptom reduction,Low,50,Daily (Pill),0
1750,70% symptom reduction,High,100,Daily (Pill),1
1751,60% symptom reduction,High,150,Daily (Pill),1
1752,50% symptom reduction,High,150,Daily (Pill),1
1753,50% symptom reduction,High,50,Daily (Pill),0
1754,50% symptom reduction,High,150,Weekly (Injection),0
1755,70% symptom reduction,Medium,50,Daily (Pill),1
1756,60% symptom reduction,High,100,Weekly (Injection),1
1757,60% symptom reduction,Medium,50,Daily (Pill),1
1758,70% symptom reduction,High,100,Weekly (Injection),0
1759,70% symptom reduction,High,150,Daily (Pill),1
1760,50% symptom reduction,Medium,100,Daily (Pill),0
1761,70% symptom reduction,Low,150,Weekly (Injection),1
1762,70% symptom reduction,Medium,150,Daily (Pill),0
1763,60% symptom reduction,Medium,50,Weekly (Injection),1
1764,70% symptom reduction,Low,150,Daily (Pill),1
1765,50% symptom reduction,Medium,100,Daily (Pill),0
1766,50% symptom reduction,Medium,150,Daily (Pill),1
1767,60% symptom reduction,Medium,50,Weekly (Injection),1
1768,50% symptom reduction,Medium,100,Daily (Pill),1
1769,50% symptom reduction,Low,100,Weekly (Injection),1
1770,60% symptom reduction,High,100,Weekly (Injection),1
1771,70% symptom reduction,High,150,Daily (Pill),1
1772,60% symptom reduction,Medium,50,Daily (Pill),0
1773,50% symptom reduction,Low,50,Weekly (Injection),1
1774,70% symptom reduction,Medium,50,Weekly (Injection),1
1775,50% symptom reduction,Low,100,Daily (Pill),1
1776,60% symptom reduction,Low,150,Weekly (Injection),1
1777,60% symptom reduction,Medium,50,Weekly (Injection),0
1778,70% symptom reduction,Low,150,Daily (Pill),1
1779,70% symptom reduction,Low,150,Daily (Pill),0
1780,70% symptom reduction,Medium,50,Daily (Pill),0
1781,50% symptom reduction,Medium,100,Weekly (Injection),1
1782,70% symptom reduction,Low,50,Daily (Pill),1
1783,60% symptom reduction,Medium,50,Weekly (Injection),0
1784,60% symptom reduction,Medium,100,Daily (Pill),0
1785,70% symptom reduction,High,50,Weekly (Injection),1
1786,60% symptom reduction,High,50,Weekly (Injection),0
1787,60% symptom reduction,Medium,150,Weekly (Injection),0
1788,70% symptom reduction,High,50,Weekly (Injection),0
1789,70% symptom reduction,Medium,150,Weekly (Injection),0
1790,70% symptom reduction,Medium,50,Weekly (Injection),1
1791,70% symptom reduction,High,150,Weekly (Injection),0
1792,60% symptom reduction,High,150,Daily (Pill),1
1793,60% symptom reduction,High,50,Weekly (Injection),0
1794,50% symptom reduction,High,150,Weekly (Injection),0
1795,50% symptom reduction,Low,100,Daily (Pill),0
1796,60% symptom reduction,Low,150,Daily (Pill),0
1797,60% symptom reduction,Low,50,Weekly (Injection),1
1798,60% symptom reduction,High,150,Weekly (Injection),1
1799,70% symptom reduction,High,100,Daily (Pill),0
1800,70% symptom reduction,Low,150,Daily (Pill),1
1801,50% symptom reduction,Low,100,Weekly (Injection),0
1802,60% symptom reduction,Low,150,Daily (Pill),1
1803,50% symptom reduction,Medium,50,Daily (Pill),1
1804,70% symptom reduction,Low,100,Weekly (Injection),1
1805,50% symptom reduction,Low,50,Weekly (Injection),0
1806,60% symptom reduction,Low,50,Weekly (Injection),1
1807,60% symptom reduction,Medium,100,Daily (Pill),1
1808,60% symptom reduction,High,100,Weekly (Injection),1
1809,60% symptom reduction,Low,50,Daily (Pill),1
1810,60% symptom reduction,Medium,150,Weekly (Injection),1
1811,60% symptom reduction,High,150,Weekly (Injection),0
1812,50% symptom reduction,Low,50,Weekly (Injection),1
1813,60% symptom reduction,Medium,150,Weekly (Injection),1
1814,50% symptom reduction,High,100,Weekly (Injection),1
1815,70% symptom reduction,High,150,Weekly (Injection),1
1816,70% symptom reduction,High,100,Daily (Pill),1
1817,50% symptom reduction,Medium,150,Daily (Pill),1
1818,50% symptom reduction,High,150,Weekly (Injection),0
1819,50% symptom reduction,Medium,100,Daily (Pill),0
1820,60% symptom reduction,Low,100,Weekly (Injection),1
1821,60% symptom reduction,Medium,150,Daily (Pill),1
1822,60% symptom reduction,Medium,150,Daily (Pill),1
1823,50% symptom reduction,Low,50,Weekly (Injection),1
1824,50% symptom reduction,Low,50,Daily (Pill),0
1825,60% symptom reduction,High,100,Weekly (Injection),0
1826,60% symptom reduction,Low,50,Daily (Pill),1
1827,60% symptom reduction,High,150,Daily (Pill),0
1828,60% symptom reduction,Low,50,Daily (Pill),1
1829,60% symptom reduction,High,50,Daily (Pill),1
1830,50% symptom reduction,Low,50,Weekly (Injection),0
1831,60% symptom reduction,High,100,Weekly (Injection),1
1832,50% symptom reduction,Low,100,Daily (Pill),0
1833,50% symptom reduction,High,50,Weekly (Injection),0
1834,60% symptom reduction,Low,150,Daily (Pill),1
1835,50% symptom reduction,Low,150,Weekly (Injection),1
1836,70% symptom reduction,High,100,Daily (Pill),1
1837,70% symptom reduction,Low,100,Weekly (Injection),1
1838,70% symptom reduction,Medium,150,Daily (Pill),1
1839,60% symptom reduction,Low,100,Weekly (Injection),1
1840,60% symptom reduction,Low,50,Daily (Pill),0
1841,50% symptom reduction,Medium,150,Weekly (Injection),0
1842,50% symptom reduction,High,150,Weekly (Injection),0
1843,60% symptom reduction,High,100,Weekly (Injection),1
1844,60% symptom reduction,High,100,Weekly (Injection),1
